2023-01-16 10:58:56,994 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-build-api-0.0.7.jar
2023-01-16 10:58:56,994 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-cipher-2.0.jar
2023-01-16 10:58:56,995 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-classworlds-2.6.0.jar
2023-01-16 10:58:56,996 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-component-annotations-2.1.0.jar
2023-01-16 10:58:56,996 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-interpolation-1.26.jar
2023-01-16 10:58:56,996 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-sec-dispatcher-2.0.jar
2023-01-16 10:58:56,997 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-utils-3.3.1.jar
2023-01-16 10:58:56,997 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\wagon-file-3.5.1.jar
2023-01-16 10:58:56,997 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\wagon-provider-api-3.5.1.jar
2023-01-16 10:58:57,000 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_30.1.0.v20221112-0806 [8])
